Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
10:00:00,2.9,1143,-200,13.0,1083,190,735,120,1887,1083,-200,-200
11:00:00,2.6,1167,-200,14.5,1134,182,709,113,1920,1083,9.4,-200
12:00:00,3,1303,-200,19.7,1288,202,618,114,2116,1236,9.6,-200
13:00:00,3.7,1264,-200,19.4,1279,224,631,120,2049,1223,9.5,-200
14:00:00,3.9,1242,-200,16.4,1193,221,684,125,1945,1175,9.2,-200
15:00:00,3.5,1070,-200,11.2,1022,126,824,88,1740,933,9.1,-200
16:00:00,2.4,981,-200,10.0,978,79,857,72,1682,835,9.0,-200
17:00:00,1.6,1198,-200,14.6,1136,137,717,103,1870,1291,8.9,-200
18:00:00,3,1000,-200,8.5,918,68,881,67,1661,802,8.9,-200
19:00:00,1.6,1110,-200,9.2,949,96,850,79,1733,842,9.1,-200
20:00:00,2.1,1023,-200,6.9,854,111,918,89,1637,744,9.0,-200
21:00:00,1.8,861,-200,3.7,695,56,1130,67,1438,500,9.8,-200
22:00:00,1.1,969,-200,4.9,760,81,1059,83,1518,560,10.2,-200
23:00:00,1.5,898,-200,4.6,741,79,1085,76,1468,589,10.7,-200
0:00:00,1.4,835,-200,3.4,674,46,1201,58,1416,488,11.4,68.0
1:00:00,0.9,766,-200,1.2,523,19,1534,30,1310,387,12.2,72.8
2:00:00,0.5,743,-200,1.0,502,-200,1635,-200,1292,355,12.1,76.5
3:00:00,0.4,758,-200,1.2,517,15,1625,22,1294,351,11.7,74.3
4:00:00,-200,804,-200,2.3,604,48,1366,50,1357,420,11.4,72.1
5:00:00,0.6,948,-200,6.1,817,128,1048,92,1546,695,11.2,70.5
6:00:00,1.3,1204,-200,16.8,1205,193,729,101,1984,1139,10.9,73.8
7:00:00,2.9,1231,-200,20.3,1304,203,652,121,2029,1315,11.3,74.5
8:00:00,3.6,1176,-200,16.4,1191,220,705,130,1836,1217,10.3,76.3
9:00:00,3.4,1043,-200,12.5,1066,161,789,114,1692,1014,10.4,80.0
10:00:00,2.5,992,-200,9.8,970,135,869,100,1624,884,11.0,77.3
11:00:00,2.1,885,-200,5.2,772,57,1035,56,1450,524,11.7,76.2
12:00:00,1.1,991,-200,8.9,937,91,874,75,1581,644,11.6,67.7
13:00:00,1.8,1182,-200,14.1,1119,219,733,121,1831,1032,11.3,71.2
14:00:00,3,1191,-200,12.7,1074,239,741,128,1816,1038,11.7,54.0
15:00:00,3.1,1272,-200,14.6,1136,209,730,139,1869,1077,10.8,28.5
16:00:00,3.6,1138,-200,12.4,1063,169,804,122,1728,983,10.7,19.9
17:00:00,3.3,1008,-200,9.4,954,92,892,92,1626,834,10.9,18.2
18:00:00,1.8,1075,-200,11.0,1015,107,824,97,1722,949,10.7,18.4
19:00:00,2.1,1034,-200,8.9,935,122,870,98,1605,941,10.5,16.3
20:00:00,2.2,934,-200,6.6,841,100,973,93,1497,756,10.4,17.1
21:00:00,1.6,883,-200,3.9,705,51,1133,65,1422,655,10.6,18.8
22:00:00,0.9,1021,-200,7.3,871,93,938,81,1586,805,11.5,19.6
23:00:00,1.8,1059,-200,8.2,907,145,879,102,1579,970,12.8,21.3
0:00:00,2.3,1023,-200,7.5,878,106,896,91,1568,969,13.9,24.8
1:00:00,2,855,-200,3.3,669,46,1160,56,1427,671,14.9,29.7
2:00:00,0.9,826,-200,2.4,616,-200,1227,-200,1384,575,14.8,23.8
3:00:00,0.6,831,-200,2.2,602,32,1269,41,1386,535,13.6,27.4
4:00:00,-200,817,-200,2.8,639,51,1260,48,1364,489,13.6,39.0
5:00:00,0.7,972,-200,7.5,880,89,964,72,1590,689,13.5,40.6
6:00:00,1.5,1200,-200,19.8,1290,214,657,106,2014,1196,12.3,43.7
7:00:00,3.7,1234,-200,22.1,1355,196,621,107,2095,1266,11.7,44.7
8:00:00,4.2,1164,-200,15.0,1148,224,741,127,1824,1130,11.8,46.5
9:00:00,3.4,976,-200,9.3,952,174,878,114,1582,834,11.8,53.5
10:00:00,2.4,844,-200,6.3,825,90,1027,101,1405,536,12.0,49.9
11:00:00,1.3,851,-200,8.2,906,89,989,95,1418,545,11.2,60.1
12:00:00,1.5,926,-200,10.9,1010,132,904,110,1526,720,11.5,59.3
13:00:00,2.2,890,-200,9.3,950,114,940,101,1460,655,11.6,55.7
14:00:00,1.8,921,-200,8.4,914,107,937,106,1481,614,11.5,48.8
15:00:00,1.9,1052,-200,9.4,956,140,869,116,1600,725,11.7,49.8
16:00:00,2.3,1247,-200,17.9,1238,187,691,124,1948,1036,11.9,47.6
17:00:00,3.6,1205,-200,17.4,1222,222,684,133,1911,1127,12.5,44.6
18:00:00,4.3,1016,-200,10.5,995,117,857,96,1642,854,12.3,73.1
19:00:00,2.2,984,-200,7.5,879,89,940,85,1527,792,11.5,81.4
20:00:00,1.5,1041,-200,8.0,898,130,922,97,1595,891,12.5,82.3
21:00:00,2,1027,-200,7.7,887,133,927,97,1568,876,12.9,82.8
22:00:00,2,1025,-200,7.3,869,144,954,101,1531,851,13.5,83.4
23:00:00,2.1,984,-200,6.4,829,99,1003,85,1516,787,13.4,83.1
0:00:00,1.5,969,-200,5.6,791,102,1084,80,1446,711,14.4,84.1
1:00:00,2.2,758,-200,1.5,546,27,1483,33,1252,396,15.0,84.5
2:00:00,0.5,767,-200,1.5,547,-200,1482,-200,1239,375,12.4,84.1
3:00:00,-200,772,-200,1.2,518,-200,1544,-200,1202,343,12.8,83.3
4:00:00,-200,831,-200,1.6,557,-200,1480,-200,1257,401,13.3,82.8
5:00:00,-200,871,-200,2.6,628,-200,1243,-200,1329,518,13.4,78.4
6:00:00,-200,995,-200,5.9,808,-200,1028,-200,1479,685,13.3,70.9
7:00:00,-200,1093,-200,8.5,918,-200,857,-200,1589,939,12.9,69.9
8:00:00,-200,1079,-200,7.7,885,-200,884,-200,1588,974,12.4,65.9
9:00:00,-200,1084,-200,6.9,852,-200,910,-200,1575,959,12.1,62.9
10:00:00,-200,1204,-200,10.1,982,-200,791,-200,1739,1067,11.3,58.8
11:00:00,-200,1213,-200,11.1,1018,-200,760,-200,1778,1061,11.0,55.9
12:00:00,-200,1124,-200,9.2,949,-200,827,-200,1671,1008,11.1,57.7
13:00:00,-200,945,-200,4.3,726,-200,1053,-200,1432,637,10.2,60.4
14:00:00,-200,964,-200,6.5,833,-200,1003,-200,1489,647,9.5,57.4
15:00:00,-200,903,-200,5.4,786,-200,1073,-200,1375,523,9.8,55.8
16:00:00,-200,918,-200,7.1,863,-200,992,-200,1408,539,10.7,53.9
17:00:00,-200,1028,-200,9.5,961,-200,913,-200,1502,649,10.4,52.4
18:00:00,-200,1175,-200,17.0,1209,-200,720,-200,1829,1071,9.7,49.8
19:00:00,-200,1215,-200,15.4,1161,-200,714,-200,1802,1237,9.3,44.9
20:00:00,-200,1072,-200,9.9,976,-200,835,-200,1603,1018,9.1,41.9
21:00:00,-200,1070,-200,9.3,952,-200,858,-200,1573,966,10.6,44.9
22:00:00,-200,1021,-200,6.9,853,-200,979,-200,1457,901,12.7,45.4
23:00:00,-200,1063,-200,7.1,859,-200,952,-200,1519,949,13.0,41.0
0:00:00,-200,1068,-200,9.0,938,-200,862,-200,1575,1057,13.9,37.1
1:00:00,-200,993,-200,8.3,913,-200,879,-200,1601,989,14.4,33.9
2:00:00,-200,1034,-200,8.7,928,-200,848,-200,1619,1005,14.3,32.4
3:00:00,-200,1025,-200,8.4,914,-200,856,-200,1605,1003,13.6,34.6
4:00:00,-200,1036,-200,8.1,902,-200,825,-200,1558,1087,13.1,33.7
5:00:00,-200,924,-200,5.2,774,-200,987,-200,1460,909,12.4,35.8
6:00:00,-200,922,-200,4.5,737,-200,1050,-200,1414,882,12.1,37.7
7:00:00,-200,830,-200,2.6,625,-200,1266,-200,1303,568,12.0,37.6
8:00:00,-200,947,-200,4.8,752,-200,1068,-200,1434,620,11.0,38.8
9:00:00,-200,977,-200,4.5,737,-200,1025,-200,1450,686,9.6,41.4
10:00:00,-200,1025,-200,4.9,761,-200,1008,-200,1476,700,8.6,43.9
11:00:00,-200,1040,-200,5.8,804,-200,940,-200,1502,780,8.7,40.6
12:00:00,-200,1013,-200,4.1,718,-200,1041,-200,1492,558,8.8,40.8
13:00:00,-200,1035,-200,4.8,755,-200,997,-200,1521,608,8.9,38.1
14:00:00,-200,1086,-200,7.0,859,-200,892,-200,1595,754,9.0,36.5
15:00:00,-200,967,-200,4.8,753,-200,1048,-200,1420,544,9.0,36.4
16:00:00,-200,968,-200,5.4,785,-200,1011,-200,1446,550,9.1,36.8
17:00:00,-200,1004,-200,6.3,827,-200,972,-200,1465,627,9.4,33.7
18:00:00,-200,1132,-200,10.1,981,-200,850,-200,1614,877,10.1,34.3
19:00:00,-200,1121,-200,10.2,985,-200,833,-200,1625,981,10.1,34.5
20:00:00,-200,1068,-200,8.4,917,-200,889,-200,1570,832,9.3,35.7
21:00:00,-200,1123,-200,8.9,937,-200,866,-200,1606,941,9.9,38.6
22:00:00,-200,1101,-200,8.8,933,-200,845,-200,1600,1022,10.6,40.1
23:00:00,-200,997,-200,6.5,835,-200,951,-200,1501,888,11.1,40.3
0:00:00,-200,875,-200,3.0,654,-200,1172,-200,1375,683,12.0,41.7
1:00:00,-200,815,-200,1.8,569,-200,1361,-200,1344,534,11.6,42.6
2:00:00,-200,803,-200,1.3,531,-200,1462,-200,1318,489,12.0,44.7
3:00:00,-200,829,-200,1.8,570,-200,1304,-200,1357,562,11.8,43.4
4:00:00,-200,867,-200,2.6,625,-200,1213,-200,1385,652,11.3,42.5
5:00:00,-200,1118,-200,9.8,970,-200,837,-200,1705,1019,11.3,42.0
6:00:00,-200,1632,-200,31.5,1587,-200,523,-200,2459,1678,11.2,42.3
7:00:00,-200,1598,-200,35.2,1668,-200,490,-200,2617,1749,10.8,43.5
8:00:00,-200,1378,-200,20.2,1303,257,633,117,2051,1494,10.7,44.8
9:00:00,4.4,1132,-200,13.4,1096,178,731,107,1808,1186,10.5,45.9
10:00:00,2.5,1108,-200,11.7,1040,145,767,95,1748,1051,10.2,49.0
11:00:00,2.1,1131,-200,13.4,1097,137,735,93,1797,1027,9.7,51.8
12:00:00,2.4,1105,-200,12.9,1080,139,751,104,1758,981,9.8,53.0
13:00:00,2.2,1120,-200,13.4,1096,130,753,102,1767,976,9.4,53.1
14:00:00,2.2,1100,-200,13.7,1108,148,800,109,1731,932,9.3,42.0
15:00:00,2.3,1098,-200,14.2,1124,120,810,97,1716,871,8.8,37.6
16:00:00,2.1,1137,-200,17.8,1234,132,749,104,1824,990,8.7,34.2
17:00:00,2.5,1267,-200,22.0,1352,188,651,124,1961,1196,8.5,32.6
18:00:00,3.6,1319,-200,24.4,1413,204,597,135,2050,1329,8.7,31.8
19:00:00,4,1160,-200,16.3,1189,167,698,122,1824,1151,8.5,30.3
20:00:00,3,1084,-200,12.4,1063,128,775,109,1703,1031,8.8,29.6
21:00:00,2.1,1025,-200,9.6,963,106,842,95,1621,917,10.8,32.5
22:00:00,1.7,953,-200,6.4,830,88,986,86,1521,860,11.7,36.1
23:00:00,1.1,959,-200,6.0,812,77,961,78,1518,910,12.6,36.5
0:00:00,0.9,834,-200,2.8,637,36,1187,53,1362,699,12.5,37.8
1:00:00,0.4,787,-200,1.6,549,28,1366,43,1317,596,11.4,40.7
2:00:00,0.2,799,-200,1.6,555,-200,1327,-200,1320,643,12.1,45.1
3:00:00,0.2,807,-200,1.8,571,46,1305,53,1335,704,12.3,43.9
4:00:00,-200,866,-200,3.6,686,55,1135,48,1405,741,9.8,44.1
5:00:00,0.6,1035,-200,8.4,917,135,882,64,1606,968,9.3,46.4
6:00:00,1.4,1469,-200,27.5,1491,327,555,95,2301,1561,8.6,52.5
7:00:00,4.6,1553,-200,31.0,1575,383,508,120,2423,1779,9.3,56.3
8:00:00,5.5,1513,-200,26.0,1455,366,554,153,2182,1822,8.7,61.4
9:00:00,4.8,1395,-200,22.6,1368,322,605,163,2032,1675,8.0,50.4
10:00:00,4.5,1209,-200,18.3,1248,188,712,119,1891,1295,7.7,55.2
11:00:00,3,1142,-200,13.9,1115,144,776,96,1735,1091,7.2,61.4
12:00:00,2.5,1140,-200,14.4,1129,132,765,94,1728,1023,6.9,61.3
13:00:00,2.3,1105,-200,11.6,1035,117,826,86,1643,877,6.7,58.1
14:00:00,2,1131,-200,12.2,1058,121,824,91,1664,931,7.6,49.4
15:00:00,1.9,1162,-200,12.4,1064,124,832,97,1675,913,7.4,42.5
16:00:00,1.9,1336,-200,21.1,1326,188,674,125,1923,1255,6.9,38.3
17:00:00,3.5,1533,-200,29.9,1549,226,573,140,2233,1571,7.8,36.1
18:00:00,4.6,1650,-200,34.3,1649,266,528,158,2345,1779,8.1,34.7
19:00:00,6.3,1535,-200,26.1,1458,269,568,159,2120,1735,8.5,33.0
20:00:00,5,1382,-200,18.1,1243,183,632,128,1941,1511,8.9,33.6
21:00:00,3.3,1335,-200,14.2,1122,167,673,114,1840,1424,9.4,41.3
22:00:00,2.7,1267,-200,12.4,1064,138,706,100,1766,1348,10.8,45.9
23:00:00,2.2,1122,-200,8.7,926,105,805,88,1619,1174,11.9,50.3
0:00:00,1.7,986,-200,5.2,771,54,964,67,1518,947,12.2,56.9
1:00:00,0.8,966,-200,4.6,744,58,967,65,1511,935,12.0,57.9
2:00:00,0.8,919,-200,3.1,661,-200,1089,-200,1468,838,12.7,56.8
3:00:00,0.6,872,-200,2.7,632,37,1132,47,1403,768,13.3,54.7
4:00:00,-200,967,-200,4.7,749,84,996,57,1517,881,11.4,55.6
5:00:00,0.8,1152,-200,9.6,964,134,800,73,1705,1096,9.8,59.0
6:00:00,1.5,1500,-200,23.6,1393,279,560,95,2163,1495,9.3,58.4
7:00:00,4.1,1754,-200,37.4,1716,333,452,110,2667,1895,9.6,60.8
8:00:00,5.9,1558,-200,26.6,1469,336,525,121,2281,1758,9.1,63.1
9:00:00,5.1,1446,-200,22.0,1350,280,568,108,2140,1630,9.1,64.1
10:00:00,3.9,1349,-200,17.9,1236,275,627,125,1964,1530,7.8,61.9
11:00:00,3.4,1452,-200,22.7,1371,207,576,117,2138,1622,8.2,61.1
12:00:00,3.3,1676,-200,29.3,1534,305,496,131,2413,1828,5.3,61.3
13:00:00,5.1,1327,-200,14.7,1139,236,658,126,1894,1323,5.9,60.5
14:00:00,3.1,1248,-200,12.6,1072,183,713,114,1797,1188,4.9,59.7
15:00:00,2.5,1250,-200,12.7,1074,162,724,123,1806,1166,4.3,58.6
16:00:00,2.4,1222,-200,13.0,1084,157,727,116,1797,1108,4.2,55.9
17:00:00,2.8,1159,-200,13.4,1097,136,748,107,1709,995,3.5,52.4
18:00:00,2.9,1192,-200,14.8,1143,166,740,123,1767,1108,3.0,51.1
19:00:00,3.4,1074,-200,9.4,954,136,846,112,1570,956,2.6,52.4
20:00:00,2.2,984,-200,6.9,851,112,959,101,1452,817,3.9,55.3
21:00:00,1.6,970,-200,5.2,773,87,1026,91,1425,658,4.7,57.0
22:00:00,1.3,987,-200,5.7,800,86,989,88,1462,658,6.8,58.3
23:00:00,1.3,1003,-200,6.5,836,98,949,96,1455,748,8.6,-200
0:00:00,1.6,933,-200,4.7,747,62,1045,75,1405,569,9.5,-200
1:00:00,1.2,859,-200,2.5,620,32,1201,47,1316,445,10.9,-200
2:00:00,0.6,815,-200,1.4,538,-200,1412,-200,1272,379,12.5,-200
3:00:00,0.4,792,-200,1.0,501,21,1554,25,1252,354,12.8,-200
4:00:00,-200,835,-200,1.7,560,41,1409,49,1317,407,10.9,66.1
5:00:00,0.4,975,-200,4.5,736,86,1069,85,1459,611,9.0,65.9
6:00:00,1,1133,-200,9.4,957,174,815,106,1652,944,8.1,66.2
7:00:00,2,1347,-200,17.9,1237,264,645,136,1984,1328,7.8,67.3
8:00:00,3.6,1122,-200,10.6,1000,211,783,119,1663,1085,6.2,68.7
9:00:00,2.4,1152,-200,11.0,1014,208,774,122,1714,1139,5.7,69.8
10:00:00,2.4,1020,-200,7.2,866,139,907,90,1554,799,5.6,70.5
11:00:00,1.6,1066,-200,8.7,927,138,846,97,1608,804,4.7,70.4
12:00:00,1.9,1105,-200,11.1,1016,142,789,98,1736,930,4.5,69.6
13:00:00,2.4,1056,-200,7.9,894,131,891,93,1576,771,4.5,70.8
14:00:00,1.7,1084,-200,9.8,970,132,818,98,1626,845,3.1,68.6
15:00:00,2.1,1288,-200,16.4,1191,178,691,123,1910,1192,3.2,67.3
16:00:00,3.1,1390,-200,22.6,1368,228,605,148,2092,1494,3.1,65.0
17:00:00,4.6,1374,-200,20.2,1303,232,636,148,2036,1457,2.4,62.9
18:00:00,4.5,1378,-200,21.7,1342,204,612,133,2076,1489,3.1,61.1
19:00:00,3.9,1428,-200,21.2,1329,250,594,141,2102,1602,2.1,61.8
20:00:00,4.6,1336,-200,15.9,1176,208,656,131,1891,1468,3.3,65.6
21:00:00,3.3,1234,-200,12.0,1049,158,746,121,1733,1274,4.1,67.9
22:00:00,2.7,1300,-200,17.4,1221,197,648,123,1946,1401,6.6,70.8
23:00:00,3.3,1246,-200,15.0,1150,152,654,107,1873,1354,8.0,75.9
0:00:00,2.5,1141,-200,11.1,1017,112,740,104,1690,1188,10.3,78.3
1:00:00,2.1,1014,-200,6.9,853,75,883,91,1538,975,12.3,82.8
2:00:00,1.3,938,-200,5.1,769,-200,978,-200,1463,816,13.5,82.5
3:00:00,1,988,-200,6.1,814,74,908,87,1512,921,13.4,81.7
4:00:00,-200,983,-200,6.5,833,116,894,102,1524,1012,9.9,79.8
5:00:00,1.2,1033,-200,8.4,917,118,882,95,1617,905,8.9,80.0
6:00:00,1.5,1388,-200,22.8,1372,272,601,140,2105,1449,8.9,80.1
7:00:00,3.7,1512,-200,29.1,1530,-200,527,-200,2326,1725,8.3,74.1
8:00:00,-200,1148,-200,13.6,1104,258,723,138,1713,1301,-200,78.7
9:00:00,3.3,1095,-200,11.1,1019,186,815,113,1618,1181,-200,81.5
10:00:00,2.5,987,-200,10.0,979,130,923,101,1515,962,-200,80.3
11:00:00,1.9,984,-200,10.5,998,134,905,97,1523,862,-200,80.7
12:00:00,2,1072,-200,13.0,1084,148,843,114,1622,1017,-200,81.8
13:00:00,2.5,1048,-200,12.5,1068,147,869,110,1573,993,-200,82.9
14:00:00,2.1,1042,-200,11.4,1029,123,907,103,1540,879,-200,82.1
15:00:00,2.1,1113,-200,13.1,1086,138,882,119,1584,926,-200,72.6
16:00:00,2.3,1146,-200,14.9,1145,162,836,126,1647,1011,-200,65.5
17:00:00,3,1239,-200,19.1,1272,214,748,144,1790,1380,-200,60.9
18:00:00,4.1,1302,-200,21.8,1346,230,706,164,1880,1698,-200,57.9
19:00:00,4.5,1181,-200,16.1,1183,191,792,148,1711,1432,-200,63.5
20:00:00,3.5,1068,-200,11.6,1037,128,869,119,1567,1217,-200,68.9
21:00:00,2.1,1135,-200,12.4,1065,138,803,111,1630,1317,-200,68.9
22:00:00,2.3,1121,-200,10.4,992,126,844,115,1505,1255,-200,67.1
23:00:00,1.9,1131,-200,9.7,965,107,843,103,1520,1223,-200,75.4
0:00:00,1.9,947,-200,5.7,798,67,964,81,1395,930,-200,80.0
1:00:00,1.2,935,-200,5.4,786,55,964,71,1389,954,-200,82.7
2:00:00,1,941,-200,5.6,792,-200,975,-200,1397,889,-200,77.5
3:00:00,1.1,867,-200,4.4,734,48,1043,58,1324,808,-200,72.3
4:00:00,-200,839,-200,2.8,638,33,1171,44,1271,643,-200,79.6
5:00:00,0.5,873,-200,3.9,704,41,1091,49,1322,756,-200,74.2
6:00:00,0.6,1065,-200,9.1,942,106,890,68,1576,1067,-200,68.9
7:00:00,1.4,1187,-200,13.6,1104,208,727,108,1721,1391,-200,67.4
8:00:00,2.6,1249,-200,15.8,1174,193,712,117,1774,1486,-200,64.6
9:00:00,2.8,1157,-200,12.7,1072,191,802,127,1653,1327,-200,61.1
10:00:00,2.6,988,-200,8.6,924,113,1015,93,1463,835,-200,57.3
11:00:00,1.6,1025,-200,9.4,955,111,997,94,1457,834,-200,60.1
12:00:00,1.7,997,-200,9.2,947,106,998,87,1460,815,-200,68.7
13:00:00,1.7,916,-200,6.4,829,82,1124,75,1333,621,-200,63.2
14:00:00,1.3,965,-200,8.3,910,79,1056,81,1389,643,-200,63.2
15:00:00,1.4,985,-200,8.1,903,90,1059,86,1437,712,-200,59.9
16:00:00,1.4,1026,-200,8.5,920,104,1037,97,1455,746,-200,61.3
17:00:00,1.7,1125,-200,11.0,1016,148,910,117,1564,991,-200,57.1
18:00:00,2.3,1159,-200,12.1,1054,158,878,120,1603,1046,-200,57.2
19:00:00,2.5,1284,-200,15.0,1149,234,780,149,1725,1304,-200,72.6
20:00:00,3.3,1101,-200,10.2,986,163,852,124,1574,1100,-200,73.6
21:00:00,2.2,1101,-200,9.9,972,95,879,97,1552,1001,-200,68.2
22:00:00,1.6,1183,-200,12.0,1049,146,762,112,1594,1290,-200,66.6
23:00:00,2.6,1132,-200,10.5,996,102,822,95,1564,1205,-200,63.6
0:00:00,2.3,998,-200,7.1,859,90,919,88,1450,1045,-200,62.4
1:00:00,1.5,911,-200,4.6,743,41,1052,54,1370,739,-200,64.7
2:00:00,0.9,875,-200,4.2,721,-200,1083,-200,1328,683,-200,65.6
3:00:00,0.8,808,-200,2.6,630,30,1234,43,1256,573,-200,69.8
4:00:00,-200,792,-200,2.2,599,32,1262,45,1235,564,-200,68.7
5:00:00,0.4,822,-200,2.0,581,34,1326,47,1256,602,-200,65.3
6:00:00,0.4,918,-200,4.2,721,57,1069,58,1353,785,-200,66.9
7:00:00,0.8,975,-200,5.2,774,73,1001,69,1393,878,-200,70.1
8:00:00,0.9,1047,-200,8.2,908,119,913,89,1458,981,-200,69.4
9:00:00,1.6,1053,-200,9.8,970,138,930,105,1473,991,-200,62.5
10:00:00,2,1017,-200,7.9,897,96,1013,92,1400,780,-200,64.8
11:00:00,1.6,1021,-200,7.7,889,80,1022,82,1405,684,-200,73.1
12:00:00,1.4,941,-200,4.8,753,45,1173,56,1311,468,9.5,77.0
13:00:00,0.9,991,-200,5.3,776,45,1122,60,1375,468,9.1,77.1
14:00:00,0.9,1117,-200,7.1,862,54,995,64,1476,530,8.1,67.9
15:00:00,1.2,1217,-200,9.2,947,66,887,85,1566,648,7.9,56.7
16:00:00,1.4,1248,-200,10.1,982,95,880,107,1617,746,7.6,53.9
17:00:00,1.9,1242,-200,9.9,973,99,856,106,1632,819,7.5,49.0
18:00:00,1.8,1403,-200,15.1,1151,147,747,125,1820,1125,7.9,49.2
19:00:00,2.7,1238,-200,10.6,999,129,833,118,1648,1013,8.6,48.6
20:00:00,2.4,1093,-200,7.0,858,96,975,95,1495,816,9.1,52.8
21:00:00,1.6,1034,-200,5.9,805,92,1030,97,1416,750,9.8,54.3
22:00:00,1.4,934,-200,5.6,795,88,1098,93,1328,673,11.2,59.3
23:00:00,1.4,913,-200,5.4,785,89,1110,85,1273,692,12.8,61.5
0:00:00,1.4,835,-200,3.7,691,52,1265,67,1182,517,13.4,60.8
1:00:00,0.9,773,-200,1.8,568,25,1474,37,1113,392,14.3,73.8
2:00:00,0.5,771,-200,1.4,533,-200,1566,-200,1110,360,14.6,82.9
3:00:00,0.4,805,-200,1.4,534,28,1454,40,1112,409,14.2,83.5
4:00:00,-200,930,-200,3.5,684,65,1059,75,1220,779,13.8,83.0
5:00:00,0.5,1009,-200,7.0,859,132,944,102,1420,1016,13.6,81.2
6:00:00,1.3,1196,-200,14.4,1131,216,775,113,1675,1243,13.4,79.0
7:00:00,2.6,1010,-200,8.9,937,180,945,142,1444,949,13.5,76.5
8:00:00,2,990,-200,8.6,924,140,974,90,1404,861,13.4,75.8
9:00:00,1.8,988,-200,8.5,918,141,1007,94,1393,850,13.2,73.9
10:00:00,1.7,979,-200,8.3,910,123,1028,92,1396,788,13.2,70.9
11:00:00,1.5,1029,-200,10.1,983,129,950,97,1470,879,12.5,65.9
12:00:00,1.9,984,-200,9.1,945,115,990,88,1423,747,12.3,64.6
13:00:00,1.7,985,-200,8.5,919,104,1028,86,1387,700,12.5,64.7
14:00:00,1.5,981,-200,7.7,886,129,1054,99,1363,695,12.6,61.3
15:00:00,1.7,1020,-200,9.0,941,138,1016,95,1425,756,12.0,59.9
16:00:00,1.7,1106,-200,13.4,1097,135,902,105,1552,941,10.7,55.3
17:00:00,2.4,1153,-200,15.6,1168,163,842,121,1644,1021,12.4,49.3
18:00:00,3.1,1215,-200,17.8,1234,180,796,125,1735,1167,12.3,46.8
19:00:00,3.4,1094,-200,12.7,1072,170,888,122,1545,1105,11.4,44.0
20:00:00,3,944,-200,6.4,832,72,1072,81,1350,712,11.1,44.3
21:00:00,1.2,964,-200,7.1,861,69,1014,73,1398,735,13.4,45.4
22:00:00,1.2,1003,-200,7.4,872,79,988,80,1439,851,15.9,44.1
23:00:00,1.3,914,-200,5.2,774,53,1091,65,1323,706,15.6,45.1
0:00:00,1,839,-200,2.4,609,36,1276,59,1286,643,16.3,47.3
1:00:00,0.4,830,-200,2.0,582,30,1310,50,1264,608,16.5,47.7
2:00:00,0.3,812,-200,1.2,521,-200,1413,-200,1233,469,16.3,46.9
3:00:00,0.2,832,-200,1.5,547,15,1320,23,1254,469,16.2,45.4
4:00:00,-200,903,-200,3.1,656,38,1155,37,1361,618,15.6,46.0
5:00:00,0.5,1022,-200,6.3,825,68,931,54,1487,931,14.5,45.2
6:00:00,0.9,1378,-200,19.3,1277,192,628,94,1970,1519,14.0,45.4
7:00:00,2.7,1745,-200,38.9,1748,346,484,139,2605,2054,13.5,44.0
8:00:00,6.5,1326,-200,14.6,1137,225,719,115,1760,1550,12.6,45.2
9:00:00,3.2,1215,-200,12.3,1062,199,794,119,1650,1381,12.0,45.6
10:00:00,2.4,1138,-200,11.0,1015,140,854,103,1604,1115,10.5,44.8
11:00:00,1.9,1244,-200,15.4,1162,162,765,123,1735,1189,10.0,43.4
12:00:00,2.7,1261,-200,17.0,1210,173,736,126,1769,1200,9.8,43.6
13:00:00,2.9,1182,-200,12.5,1066,121,818,106,1663,965,8.0,42.0
14:00:00,2,1208,-200,13.8,1111,133,783,127,1653,1018,7.9,35.1
15:00:00,2.3,1158,-200,10.1,981,96,862,105,1573,775,7.0,34.4
16:00:00,1.9,1346,-200,19.3,1278,141,701,130,1873,1193,7.2,31.7
17:00:00,3,1443,-200,22.7,1371,221,664,160,1988,1425,6.7,30.3
18:00:00,4.4,1440,-200,25.5,1443,232,635,162,2068,1594,6.4,32.8
19:00:00,4.7,1232,-200,15.8,1173,174,751,135,1750,1284,6.0,31.1
20:00:00,3.4,1159,-200,12.3,1061,138,812,122,1648,1174,6.3,29.7
21:00:00,2.4,1081,-200,8.7,929,65,910,75,1518,937,7.7,36.4
22:00:00,1.2,1083,-200,8.3,911,107,883,96,1507,985,10.2,40.8
23:00:00,1.7,1069,-200,7.7,887,70,859,84,1542,1041,11.3,45.1
0:00:00,1.2,940,-200,4.2,724,44,1012,68,1407,867,10.6,41.7
1:00:00,0.7,901,-200,3.0,653,41,1094,65,1367,822,11.1,44.3
2:00:00,0.5,848,-200,1.8,571,-200,1224,-200,1297,624,12.6,47.6
3:00:00,0.3,846,-200,2.2,598,33,1211,52,1332,669,13.3,47.2
4:00:00,-200,848,-200,2.2,598,32,1219,46,1318,628,11.2,50.2
5:00:00,0.3,980,-200,5.7,800,46,983,54,1462,810,8.8,50.3
6:00:00,0.7,1408,-200,20.9,1321,173,618,94,2044,1495,7.2,50.7
7:00:00,3.1,1716,-200,36.7,1701,320,490,155,2545,2018,6.5,46.4
