Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
9:00:00,1.9,1061,155,8.2,908,141,968,99,1455,890,16.0,50.1
10:00:00,1.9,1066,128,8.8,931,118,979,81,1474,757,14.6,49.7
11:00:00,1.7,1179,255,14.6,1137,132,829,87,1651,949,13.7,46.4
12:00:00,2.4,1251,411,18.0,1238,150,773,107,1779,1109,12.8,42.2
13:00:00,3,1120,173,12.0,1048,121,898,95,1560,870,12.7,37.3
14:00:00,2,1187,277,14.8,1142,149,840,110,1651,1011,12.8,26.8
15:00:00,2.7,1145,259,12.5,1066,120,903,99,1592,885,12.6,17.2
16:00:00,2.2,1215,274,15.5,1164,155,817,113,1689,1015,12.4,15.9
17:00:00,2.9,1317,377,17.7,1231,172,766,127,1798,1155,12.5,15.0
18:00:00,3.4,1388,457,21.6,1341,177,702,131,1955,1315,11.9,15.2
19:00:00,3.9,1295,555,18.9,1266,181,716,137,1849,1359,11.7,14.2
20:00:00,3.6,1153,279,12.5,1066,135,811,122,1651,1194,11.5,14.4
21:00:00,2.5,1078,137,8.8,932,99,905,100,1511,951,10.5,14.5
22:00:00,1.8,1133,203,10.9,1012,111,806,108,1608,1054,7.8,18.8
23:00:00,2,1055,101,8.0,899,72,880,83,1504,980,9.3,25.5
0:00:00,1.3,953,86,4.4,735,54,999,74,1396,898,8.2,29.9
1:00:00,1,892,51,2.8,639,41,1139,64,1359,803,10.7,33.2
2:00:00,0.6,895,47,2.7,632,-200,1167,-200,1347,684,14.4,35.8
3:00:00,0.6,859,35,2.2,602,24,1209,40,1321,644,17.4,39.1
4:00:00,-200,856,33,2.5,619,29,1191,39,1345,677,17.8,43.3
5:00:00,0.5,1030,95,7.5,880,76,892,69,1539,996,18.3,46.1
6:00:00,1.1,1689,754,30.4,1560,321,529,104,2396,1736,18.9,47.1
7:00:00,5.5,1486,588,22.0,1351,274,571,100,2112,1692,18.4,51.4
8:00:00,4.2,1592,658,24.7,1423,322,577,146,2155,2108,17.8,55.4
9:00:00,4.6,1469,372,18.4,1252,255,692,155,1903,1807,16.1,50.6
10:00:00,3.4,1364,386,16.8,1205,196,723,139,1850,1566,14.9,49.2
11:00:00,2.8,1285,333,14.2,1123,136,755,121,1741,1293,14.6,50.9
12:00:00,2.5,1311,293,15.7,1170,119,748,108,1787,1219,14.2,46.3
13:00:00,2.4,1416,511,21.9,1348,169,684,126,1969,1330,13.3,42.0
14:00:00,3.2,1387,559,20.8,1318,197,701,145,1890,1299,11.2,29.9
15:00:00,3.5,1329,375,16.2,1185,140,768,121,1750,1111,8.8,22.9
16:00:00,2.9,1496,509,19.8,1292,178,680,145,1878,1300,8.6,19.0
17:00:00,3.6,1676,790,28.9,1525,223,567,160,2226,1653,8.1,15.8
18:00:00,4.8,1724,816,28.3,1510,222,562,155,2252,1716,6.8,14.3
19:00:00,5.4,1642,804,24.9,1426,265,597,162,2117,1720,6.6,13.0
20:00:00,5.3,1267,332,13.1,1088,151,764,129,1740,1339,5.4,12.6
21:00:00,2.7,1146,156,8.6,923,79,845,96,1575,1166,5.6,14.8
22:00:00,1.4,1216,143,9.5,960,87,788,92,1662,1256,4.2,18.2
23:00:00,1.6,1128,117,7.8,891,88,838,89,1574,1125,4.8,21.3
0:00:00,1.5,1042,84,5.2,772,51,923,61,1495,968,4.0,25.5
1:00:00,1,926,60,2.8,639,34,1115,54,1409,814,4.9,30.4
2:00:00,0.6,898,76,2.3,608,-200,1154,-200,1386,743,9.4,35.4
3:00:00,0.4,889,40,2.5,617,31,1168,44,1382,758,12.6,38.7
4:00:00,-200,959,64,4.4,734,76,1038,57,1470,861,14.4,38.7
5:00:00,0.8,1097,148,9.4,956,139,827,68,1620,1047,15.1,40.5
6:00:00,1.5,1674,635,29.8,1547,293,539,95,2405,1665,16.0,39.8
7:00:00,4.9,1771,1129,36.2,1690,368,461,125,2572,1982,17.5,48.5
8:00:00,7.2,1408,475,18.0,1241,250,648,135,1886,1711,17.2,45.8
9:00:00,3.5,1156,220,10.9,1009,145,875,118,1583,1204,14.3,51.5
10:00:00,2.1,1042,105,9.0,941,110,971,91,1491,871,12.2,46.5
11:00:00,1.5,1167,190,14.4,1128,104,829,89,1716,1040,11.6,48.3
12:00:00,2,1398,516,22.3,1360,205,656,129,2037,1439,11.3,42.8
13:00:00,3.8,1458,346,20.9,1321,201,654,122,2023,1516,10.6,37.6
14:00:00,3.4,1554,565,23.1,1379,266,614,138,2151,1693,9.6,28.5
15:00:00,4.4,1495,483,21.2,1331,246,615,136,2069,1635,8.7,22.9
16:00:00,3.9,1560,651,24.8,1424,247,579,143,2176,1688,7.9,17.5
17:00:00,4.9,1664,657,28.6,1519,271,553,145,2312,1820,7.9,14.6
18:00:00,5.4,1761,830,32.6,1610,332,502,146,2488,2006,6.7,15.2
19:00:00,6.5,1524,435,19.2,1275,245,608,122,2046,1740,6.9,13.8
20:00:00,4.3,1398,209,16.3,1189,180,646,112,1931,1577,6.3,13.8
21:00:00,2.9,1342,202,13.7,1106,156,694,102,1856,1443,6.4,16.5
22:00:00,2.7,1433,174,13.6,1104,172,681,97,1876,1411,6.4,20.3
23:00:00,2.8,1297,170,11.1,1019,137,733,85,1823,1217,5.6,24.1
0:00:00,2.3,1179,116,7.6,884,91,830,76,1696,1086,6.4,28.3
1:00:00,1.7,1097,91,5.9,809,80,897,74,1628,1050,7.3,33.9
2:00:00,1.2,1054,71,5.0,761,-200,963,-200,1598,965,9.6,36.6
3:00:00,1,1017,59,4.0,711,46,1009,56,1554,906,12.0,38.4
4:00:00,-200,1005,48,4.5,738,68,1005,66,1563,917,12.7,39.9
5:00:00,0.8,1206,111,9.3,949,162,818,90,1771,1116,13.9,42.8
6:00:00,1.7,1458,345,18.3,1249,213,662,111,2033,1380,15.0,44.5
7:00:00,3,1405,332,19.9,1295,161,638,103,2065,1378,16.0,46.6
8:00:00,3.4,1381,344,16.6,1199,209,685,117,1970,1365,16.0,48.5
9:00:00,3.3,1315,212,12.6,1072,191,736,116,1833,1273,14.1,52.2
10:00:00,2.7,1332,166,12.9,1082,215,707,109,1889,1242,12.6,50.5
11:00:00,2.6,1362,214,14.9,1145,212,673,116,1973,1294,11.7,49.1
12:00:00,3.2,1399,377,17.4,1222,202,643,115,2061,1413,11.5,50.8
13:00:00,3.4,1310,210,15.4,1160,153,695,94,1939,1224,10.6,46.9
14:00:00,2.6,1399,265,16.7,1201,185,699,121,1971,1318,10.1,34.5
15:00:00,3.4,1524,365,18.0,1239,210,644,114,2139,1404,9.0,26.5
16:00:00,4,1487,454,19.2,1274,215,641,110,2133,1471,8.6,26.3
17:00:00,4.5,1480,460,21.0,1324,215,622,122,2162,1623,7.6,27.1
18:00:00,4.2,1626,642,26.9,1476,281,555,135,2356,1786,6.9,32.4
19:00:00,5.7,1449,501,19.5,1282,254,625,133,2100,1569,8.0,28.8
20:00:00,4.4,1363,234,15.1,1152,189,684,110,1951,1495,6.8,28.2
21:00:00,3.1,1371,212,14.6,1136,174,689,102,1927,1471,6.6,29.6
22:00:00,3,1406,275,13.7,1107,167,718,108,1872,1384,6.0,33.4
23:00:00,3.1,1425,275,15.2,1155,185,709,110,1936,1789,6.0,37.9
0:00:00,3.5,1179,-200,9.3,951,129,826,84,1724,1323,6.9,41.9
1:00:00,2.4,1047,-200,6.5,833,85,939,71,1647,1081,7.6,45.9
2:00:00,1.6,1009,-200,6.3,825,-200,950,-200,1629,938,9.3,45.7
3:00:00,1.3,882,-200,3.5,685,35,1134,42,1492,673,11.7,47.1
4:00:00,-200,858,-200,2.6,624,24,1205,32,1434,543,12.9,69.3
5:00:00,0.6,875,-200,3.1,659,30,1180,35,1452,561,14.0,63.5
6:00:00,0.7,1012,-200,6.5,833,75,916,67,1632,862,15.1,56.9
7:00:00,1.2,1049,-200,6.5,836,79,926,73,1615,901,16.7,53.1
8:00:00,1.5,1131,-200,8.8,932,104,854,86,1693,1048,16.8,59.6
9:00:00,1.8,1120,-200,8.8,931,118,886,89,1652,971,-200,69.1
10:00:00,2.1,1117,-200,9.2,946,105,909,86,1657,915,-200,64.4
11:00:00,1.9,1110,-200,9.2,948,101,901,86,1632,891,-200,57.9
12:00:00,2,962,-200,6.1,816,65,1044,66,1489,628,-200,56.9
13:00:00,1.3,963,-200,6.5,835,59,1029,68,1495,556,-200,54.8
14:00:00,1.3,1050,-200,9.2,948,80,928,82,1584,652,-200,47.4
15:00:00,1.8,1053,-200,8.3,911,98,949,91,1603,683,-200,43.7
16:00:00,2,1045,-200,8.3,910,89,948,95,1598,624,-200,42.6
17:00:00,1.8,1124,-200,11.0,1013,114,849,104,1676,733,-200,40.8
18:00:00,2.4,1330,-200,14.7,1140,195,759,131,1780,1062,-200,38.6
19:00:00,4,1171,-200,10.8,1006,156,835,112,1674,988,-200,34.5
20:00:00,2.8,1085,-200,9.4,954,109,866,100,1656,871,-200,36.3
21:00:00,2,1358,-200,14.8,1144,184,727,115,1851,1243,-200,41.3
22:00:00,3.6,1385,-200,13.3,1094,190,765,129,1769,1175,-200,47.5
23:00:00,3.7,1167,-200,8.4,914,105,876,99,1599,1126,-200,41.3
0:00:00,2.3,1072,-200,7.9,894,76,893,74,1646,1118,-200,41.6
1:00:00,1.8,938,-200,5.5,789,38,989,55,1536,864,-200,43.4
2:00:00,0.9,1000,-200,6.6,838,-200,910,-200,1580,942,-200,44.1
3:00:00,1.6,854,-200,3.3,670,26,1141,35,1460,684,-200,45.5
4:00:00,-200,815,-200,2.6,628,33,1212,37,1426,689,-200,47.2
5:00:00,0.6,866,-200,3.6,689,57,1138,45,1456,767,-200,48.0
6:00:00,0.7,911,-200,4.8,751,48,1036,46,1518,817,-200,45.7
7:00:00,0.8,988,-200,5.9,806,87,951,68,1568,940,-200,46.3
8:00:00,1.2,1046,-200,6.9,851,94,920,77,1595,908,-200,46.8
9:00:00,1.4,1085,-200,8.5,918,89,890,79,1639,871,-200,47.6
10:00:00,1.6,1008,-200,6.1,816,78,1015,72,1531,689,-200,48.5
11:00:00,1.3,1004,-200,6.2,821,72,1031,68,1510,629,-200,46.3
12:00:00,1.3,948,-200,4.8,754,64,1086,64,1436,602,-200,42.7
13:00:00,1.1,1026,-200,6.8,847,70,1010,73,1519,617,-200,38.9
14:00:00,1.2,1047,-200,7.0,859,92,948,84,1538,677,-200,31.5
15:00:00,1.5,1018,-200,5.5,790,69,1047,67,1443,580,-200,26.9
16:00:00,1.1,1160,-200,9.5,957,131,884,106,1637,861,-200,26.5
17:00:00,1.9,1269,-200,11.9,1047,144,809,114,1721,1080,-200,24.8
18:00:00,2.3,1394,-200,13.8,1111,209,736,123,1853,1288,-200,24.1
19:00:00,3.3,1292,-200,10.7,1003,170,789,108,1753,1163,-200,22.8
20:00:00,2.6,1212,-200,9.7,966,152,840,100,1691,1043,-200,23.8
21:00:00,2.2,1137,-200,10.2,985,171,858,118,1607,1045,-200,23.5
22:00:00,2.3,1080,-200,8.3,910,153,923,121,1548,929,-200,28.2
23:00:00,2,1031,-200,7.1,861,97,903,94,1534,825,-200,27.9
0:00:00,1.6,917,-200,3.0,654,37,1169,52,1414,545,-200,29.9
1:00:00,0.8,888,-200,2.2,598,26,1228,39,1397,500,-200,33.1
2:00:00,0.6,872,-200,1.7,564,-200,1284,-200,1385,494,-200,35.8
3:00:00,0.4,876,-200,1.5,547,25,1256,33,1351,505,-200,37.9
4:00:00,-200,964,-200,3.7,697,61,1067,57,1516,717,-200,35.5
5:00:00,0.7,1147,-200,8.2,906,152,815,80,1687,1126,-200,38.6
6:00:00,1.3,1493,-200,21.1,1328,283,577,101,2193,1597,-200,40.9
7:00:00,3.4,1597,-200,26.5,1466,320,518,109,2400,1687,-200,40.6
8:00:00,4.7,1483,-200,17.4,1222,318,597,109,2054,1529,-200,43.4
9:00:00,3.4,1222,-200,12.9,1080,201,742,111,1755,1366,-200,42.3
10:00:00,2.5,1060,-200,10.9,1010,135,858,102,1623,1074,-200,48.8
11:00:00,2,1048,-200,11.0,1013,127,886,96,1584,940,-200,46.8
12:00:00,1.9,1051,-200,10.8,1008,102,911,90,1561,921,-200,45.1
13:00:00,1.7,998,-200,10.0,977,74,947,69,1496,695,-200,38.5
14:00:00,1.4,1058,-200,11.2,1023,81,896,74,1580,795,-200,31.0
15:00:00,1.5,1203,-200,16.8,1204,129,790,102,1744,1079,-200,26.6
16:00:00,2.4,1491,-200,23.6,1392,190,630,128,2149,1473,-200,26.2
17:00:00,3.9,1467,-200,23.3,1385,192,623,130,2084,1493,-200,26.4
18:00:00,4.2,1407,-200,19.4,1279,163,660,120,2009,1308,-200,25.6
19:00:00,3.7,1324,-200,13.1,1086,149,692,113,1903,1189,-200,22.5
20:00:00,3.2,1214,-200,9.8,970,119,777,100,1771,1076,-200,22.2
21:00:00,2,1016,-200,5.3,780,61,967,70,1566,806,-200,22.4
22:00:00,1.1,1135,-200,6.7,842,84,872,83,1653,973,-200,22.7
23:00:00,1.5,1065,-200,5.5,789,79,936,81,1620,929,-200,24.7
0:00:00,1.3,999,-200,3.7,692,58,1038,69,1588,778,-200,24.2
1:00:00,1,911,-200,2.2,599,32,1189,48,1517,633,-200,28.3
2:00:00,0.6,873,-200,1.5,545,-200,1308,-200,1471,497,-200,28.4
3:00:00,0.4,881,-200,1.5,546,21,1335,28,1465,458,-200,27.7
4:00:00,-200,967,-200,2.9,646,49,1117,47,1552,579,-200,28.0
5:00:00,0.6,1280,-200,9.9,976,180,780,88,1912,1003,-200,31.9
6:00:00,1.9,1564,-200,23.0,1379,302,552,109,2306,1393,-200,34.7
7:00:00,4.5,1505,-200,22.3,1358,258,556,113,2248,1406,-200,33.2
8:00:00,4.3,1309,-200,16.2,1186,192,649,104,1973,1308,-200,41.2
9:00:00,3.2,1035,-200,7.9,895,84,898,65,1657,863,-200,41.5
10:00:00,1.3,1148,-200,12.4,1062,128,753,87,1825,1004,-200,42.5
11:00:00,2.2,1152,-200,13.6,1104,145,725,99,1860,1023,-200,40.4
12:00:00,2.6,1131,-200,12.3,1059,132,772,100,1784,978,13.3,38.0
13:00:00,2.3,1142,-200,12.1,1053,136,753,105,1814,979,13.2,29.7
14:00:00,2.4,1197,-200,12.9,1082,140,753,97,1851,971,12.6,18.6
15:00:00,2.6,960,-200,6.3,828,55,971,54,1565,617,12.6,15.8
16:00:00,1.2,1077,-200,10.6,1001,67,836,59,1764,717,12.9,15.3
17:00:00,1.6,1377,-200,20.6,1313,191,612,109,2120,1220,13.1,15.5
18:00:00,3.9,1405,-200,22.1,1353,227,602,125,2185,1296,12.4,16.2
19:00:00,4.7,1484,-200,20.8,1319,264,591,132,2166,1413,12.2,15.0
20:00:00,5.4,1187,-200,11.8,1042,196,766,110,1840,1093,11.8,13.7
21:00:00,3,870,-200,4.3,729,43,1096,53,1475,586,10.8,16.4
22:00:00,0.9,932,-200,5.0,765,58,1054,61,1543,575,10.4,16.8
23:00:00,1.1,830,-200,2.3,608,33,1282,41,1370,441,10.0,20.7
0:00:00,0.7,778,-200,1.4,534,14,1480,22,1294,358,9.4,26.1
1:00:00,0.5,820,-200,1.5,541,18,1450,28,1360,377,9.3,27.2
2:00:00,0.5,842,-200,1.8,565,-200,1327,-200,1399,437,12.6,27.4
3:00:00,0.5,867,-200,2.1,589,28,1267,41,1439,468,16.1,29.0
4:00:00,-200,927,-200,3.5,682,56,1109,54,1526,580,16.6,30.1
5:00:00,0.8,1060,-200,6.9,851,108,912,81,1673,805,15.9,32.1
6:00:00,1.3,1440,-200,19.1,1271,251,630,107,2163,1273,14.3,30.9
7:00:00,3.5,1449,-200,22.0,1350,-200,571,-200,2264,1452,15.0,32.6
8:00:00,-200,1384,-200,18.9,1265,255,620,124,2143,1307,14.9,34.4
9:00:00,3.9,1172,-200,13.0,1085,214,737,123,1876,1102,13.2,40.3
10:00:00,2.9,1143,-200,13.0,1083,190,735,120,1887,1083,12.4,41.2
11:00:00,2.6,1167,-200,14.5,1134,182,709,113,1920,1083,11.9,40.9
12:00:00,3,1303,-200,19.7,1288,202,618,114,2116,1236,11.1,36.6
13:00:00,3.7,1264,-200,19.4,1279,224,631,120,2049,1223,10.1,29.5
14:00:00,3.9,1242,-200,16.4,1193,221,684,125,1945,1175,10.2,19.4
15:00:00,3.5,1070,-200,11.2,1022,126,824,88,1740,933,9.4,16.6
16:00:00,2.4,981,-200,10.0,978,79,857,72,1682,835,7.9,16.7
17:00:00,1.6,1198,-200,14.6,1136,137,717,103,1870,1291,7.6,16.8
18:00:00,3,1000,-200,8.5,918,68,881,67,1661,802,6.4,19.5
19:00:00,1.6,1110,-200,9.2,949,96,850,79,1733,842,6.3,16.1
20:00:00,2.1,1023,-200,6.9,854,111,918,89,1637,744,5.1,16.5
21:00:00,1.8,861,-200,3.7,695,56,1130,67,1438,500,3.3,18.1
22:00:00,1.1,969,-200,4.9,760,81,1059,83,1518,560,4.8,19.8
23:00:00,1.5,898,-200,4.6,741,79,1085,76,1468,589,2.2,24.9
0:00:00,1.4,835,-200,3.4,674,46,1201,58,1416,488,2.5,28.1
1:00:00,0.9,766,-200,1.2,523,19,1534,30,1310,387,3.2,32.1
2:00:00,0.5,743,-200,1.0,502,-200,1635,-200,1292,355,5.0,40.5
3:00:00,0.4,758,-200,1.2,517,15,1625,22,1294,351,5.8,45.6
4:00:00,-200,804,-200,2.3,604,48,1366,50,1357,420,6.0,46.1
5:00:00,0.6,948,-200,6.1,817,128,1048,92,1546,695,7.4,46.3
6:00:00,1.3,1204,-200,16.8,1205,193,729,101,1984,1139,5.2,51.3
7:00:00,2.9,1231,-200,20.3,1304,203,652,121,2029,1315,4.8,52.1
8:00:00,3.6,1176,-200,16.4,1191,220,705,130,1836,1217,4.7,51.2
9:00:00,3.4,1043,-200,12.5,1066,161,789,114,1692,1014,4.7,52.2
10:00:00,2.5,992,-200,9.8,970,135,869,100,1624,884,4.7,49.9
11:00:00,2.1,885,-200,5.2,772,57,1035,56,1450,524,5.2,50.9
12:00:00,1.1,991,-200,8.9,937,91,874,75,1581,644,5.5,49.3
13:00:00,1.8,1182,-200,14.1,1119,219,733,121,1831,1032,5.8,46.6
14:00:00,3,1191,-200,12.7,1074,239,741,128,1816,1038,6.2,32.6
15:00:00,3.1,1272,-200,14.6,1136,209,730,139,1869,1077,6.6,26.0
16:00:00,3.6,1138,-200,12.4,1063,169,804,122,1728,983,6.8,24.8
17:00:00,3.3,1008,-200,9.4,954,92,892,92,1626,834,8.2,21.8
18:00:00,1.8,1075,-200,11.0,1015,107,824,97,1722,949,9.7,21.8
19:00:00,2.1,1034,-200,8.9,935,122,870,98,1605,941,9.5,18.7
20:00:00,2.2,934,-200,6.6,841,100,973,93,1497,756,9.3,18.9
21:00:00,1.6,883,-200,3.9,705,51,1133,65,1422,655,8.8,21.8
22:00:00,0.9,1021,-200,7.3,871,93,938,81,1586,805,8.6,23.3
23:00:00,1.8,1059,-200,8.2,907,145,879,102,1579,970,9.2,28.7
0:00:00,2.3,1023,-200,7.5,878,106,896,91,1568,969,8.4,34.2
1:00:00,2,855,-200,3.3,669,46,1160,56,1427,671,8.5,38.9
2:00:00,0.9,826,-200,2.4,616,-200,1227,-200,1384,575,8.9,40.3
3:00:00,0.6,831,-200,2.2,602,32,1269,41,1386,535,9.2,41.6
4:00:00,-200,817,-200,2.8,639,51,1260,48,1364,489,9.6,-200
5:00:00,0.7,972,-200,7.5,880,89,964,72,1590,689,9.6,46.8
6:00:00,1.5,1200,-200,19.8,1290,214,657,106,2014,1196,9.7,51.1
7:00:00,3.7,1234,-200,22.1,1355,196,621,107,2095,1266,9.4,56.5
8:00:00,4.2,1164,-200,15.0,1148,224,741,127,1824,1130,9.8,55.3
9:00:00,3.4,976,-200,9.3,952,174,878,114,1582,834,8.9,54.6
10:00:00,2.4,844,-200,6.3,825,90,1027,101,1405,536,8.4,58.8
11:00:00,1.3,851,-200,8.2,906,89,989,95,1418,545,8.0,53.4
12:00:00,1.5,926,-200,10.9,1010,132,904,110,1526,720,7.9,51.0
13:00:00,2.2,890,-200,9.3,950,114,940,101,1460,655,7.8,47.1
14:00:00,1.8,921,-200,8.4,914,107,937,106,1481,614,7.3,33.4
15:00:00,1.9,1052,-200,9.4,956,140,869,116,1600,725,7.4,28.0
16:00:00,2.3,1247,-200,17.9,1238,187,691,124,1948,1036,7.1,23.8
17:00:00,3.6,1205,-200,17.4,1222,222,684,133,1911,1127,6.4,20.5
18:00:00,4.3,1016,-200,10.5,995,117,857,96,1642,854,5.6,22.0
19:00:00,2.2,984,-200,7.5,879,89,940,85,1527,792,5.6,20.0
20:00:00,1.5,1041,-200,8.0,898,130,922,97,1595,891,5.3,19.8
21:00:00,2,1027,-200,7.7,887,133,927,97,1568,876,4.7,20.7
22:00:00,2,1025,-200,7.3,869,144,954,101,1531,851,4.3,24.3
23:00:00,2.1,984,-200,6.4,829,99,1003,85,1516,787,4.9,30.9
0:00:00,1.5,969,-200,5.6,791,102,1084,80,1446,711,5.1,34.5
1:00:00,2.2,758,-200,1.5,546,27,1483,33,1252,396,6.5,37.7
2:00:00,0.5,767,-200,1.5,547,-200,1482,-200,1239,375,7.4,42.3
3:00:00,-200,772,-200,1.2,518,-200,1544,-200,1202,343,7.9,44.6
4:00:00,-200,831,-200,1.6,557,-200,1480,-200,1257,401,7.8,47.5
5:00:00,-200,871,-200,2.6,628,-200,1243,-200,1329,518,8.7,50.7
6:00:00,-200,995,-200,5.9,808,-200,1028,-200,1479,685,8.5,53.9
7:00:00,-200,1093,-200,8.5,918,-200,857,-200,1589,939,8.9,58.7
8:00:00,-200,1079,-200,7.7,885,-200,884,-200,1588,974,8.8,63.6
9:00:00,-200,1084,-200,6.9,852,-200,910,-200,1575,959,7.9,59.4
10:00:00,-200,1204,-200,10.1,982,-200,791,-200,1739,1067,7.6,62.0
11:00:00,-200,1213,-200,11.1,1018,-200,760,-200,1778,1061,6.9,63.1
12:00:00,-200,1124,-200,9.2,949,-200,827,-200,1671,1008,6.5,60.7
13:00:00,-200,945,-200,4.3,726,-200,1053,-200,1432,637,6.3,52.4
14:00:00,-200,964,-200,6.5,833,-200,1003,-200,1489,647,5.9,37.3
15:00:00,-200,903,-200,5.4,786,-200,1073,-200,1375,523,5.8,31.3
16:00:00,-200,918,-200,7.1,863,-200,992,-200,1408,539,5.8,28.2
17:00:00,-200,1028,-200,9.5,961,-200,913,-200,1502,649,5.6,20.2
18:00:00,-200,1175,-200,17.0,1209,-200,720,-200,1829,1071,5.3,18.5
19:00:00,-200,1215,-200,15.4,1161,-200,714,-200,1802,1237,5.1,17.7
20:00:00,-200,1072,-200,9.9,976,-200,835,-200,1603,1018,5.1,19.1
21:00:00,-200,1070,-200,9.3,952,-200,858,-200,1573,966,5.2,19.8
22:00:00,-200,1021,-200,6.9,853,-200,979,-200,1457,901,4.7,24.6
23:00:00,-200,1063,-200,7.1,859,-200,952,-200,1519,949,4.5,32.7
0:00:00,-200,1068,-200,9.0,938,-200,862,-200,1575,1057,4.5,38.7
1:00:00,-200,993,-200,8.3,913,-200,879,-200,1601,989,4.8,42.7
2:00:00,-200,1034,-200,8.7,928,-200,848,-200,1619,1005,7.8,52.6
3:00:00,-200,1025,-200,8.4,914,-200,856,-200,1605,1003,9.3,55.5
4:00:00,-200,1036,-200,8.1,902,-200,825,-200,1558,1087,10.0,57.1
5:00:00,-200,924,-200,5.2,774,-200,987,-200,1460,909,10.3,60.1
6:00:00,-200,922,-200,4.5,737,-200,1050,-200,1414,882,9.8,61.6
7:00:00,-200,830,-200,2.6,625,-200,1266,-200,1303,568,9.8,62.8
8:00:00,-200,947,-200,4.8,752,-200,1068,-200,1434,620,9.6,61.8
9:00:00,-200,977,-200,4.5,737,-200,1025,-200,1450,686,8.1,62.4
10:00:00,-200,1025,-200,4.9,761,-200,1008,-200,1476,700,6.8,62.7
11:00:00,-200,1040,-200,5.8,804,-200,940,-200,1502,780,6.4,58.9
12:00:00,-200,1013,-200,4.1,718,-200,1041,-200,1492,558,5.9,54.4
13:00:00,-200,1035,-200,4.8,755,-200,997,-200,1521,608,5.1,50.7
14:00:00,-200,1086,-200,7.0,859,-200,892,-200,1595,754,4.8,36.9
15:00:00,-200,967,-200,4.8,753,-200,1048,-200,1420,544,4.5,32.7
16:00:00,-200,968,-200,5.4,785,-200,1011,-200,1446,550,5.2,29.2
17:00:00,-200,1004,-200,6.3,827,-200,972,-200,1465,627,4.3,25.6
18:00:00,-200,1132,-200,10.1,981,-200,850,-200,1614,877,3.0,26.4
19:00:00,-200,1121,-200,10.2,985,-200,833,-200,1625,981,2.3,23.8
20:00:00,-200,1068,-200,8.4,917,-200,889,-200,1570,832,1.5,22.2
21:00:00,-200,1123,-200,8.9,937,-200,866,-200,1606,941,4.0,22.7
22:00:00,-200,1101,-200,8.8,933,-200,845,-200,1600,1022,2.8,25.7
23:00:00,-200,997,-200,6.5,835,-200,951,-200,1501,888,1.2,32.2
0:00:00,-200,875,-200,3.0,654,-200,1172,-200,1375,683,1.4,38.2
1:00:00,-200,815,-200,1.8,569,-200,1361,-200,1344,534,2.2,43.5
2:00:00,-200,803,-200,1.3,531,-200,1462,-200,1318,489,4.3,46.2
3:00:00,-200,829,-200,1.8,570,-200,1304,-200,1357,562,6.6,49.4
4:00:00,-200,867,-200,2.6,625,-200,1213,-200,1385,652,8.0,52.2
5:00:00,-200,1118,-200,9.8,970,-200,837,-200,1705,1019,9.1,52.3
6:00:00,-200,1632,-200,31.5,1587,-200,523,-200,2459,1678,10.0,47.4
7:00:00,-200,1598,-200,35.2,1668,-200,490,-200,2617,1749,11.0,45.2
8:00:00,-200,1378,-200,20.2,1303,257,633,117,2051,1494,11.3,50.9
9:00:00,4.4,1132,-200,13.4,1096,178,731,107,1808,1186,9.4,47.2
10:00:00,2.5,1108,-200,11.7,1040,145,767,95,1748,1051,8.0,48.3
11:00:00,2.1,1131,-200,13.4,1097,137,735,93,1797,1027,7.1,51.5
12:00:00,2.4,1105,-200,12.9,1080,139,751,104,1758,981,6.2,48.6
13:00:00,2.2,1120,-200,13.4,1096,130,753,102,1767,976,6.3,45.5
14:00:00,2.2,1100,-200,13.7,1108,148,800,109,1731,932,6.2,36.9
15:00:00,2.3,1098,-200,14.2,1124,120,810,97,1716,871,6.1,32.1
16:00:00,2.1,1137,-200,17.8,1234,132,749,104,1824,990,6.0,35.1
17:00:00,2.5,1267,-200,22.0,1352,188,651,124,1961,1196,5.1,32.4
18:00:00,3.6,1319,-200,24.4,1413,204,597,135,2050,1329,5.1,30.9
19:00:00,4,1160,-200,16.3,1189,167,698,122,1824,1151,4.7,28.7
20:00:00,3,1084,-200,12.4,1063,128,775,109,1703,1031,4.2,24.7
21:00:00,2.1,1025,-200,9.6,963,106,842,95,1621,917,4.3,24.4
22:00:00,1.7,953,-200,6.4,830,88,986,86,1521,860,4.8,28.9
23:00:00,1.1,959,-200,6.0,812,77,961,78,1518,910,5.3,37.5
0:00:00,0.9,834,-200,2.8,637,36,1187,53,1362,699,5.7,45.0
1:00:00,0.4,787,-200,1.6,549,28,1366,43,1317,596,6.1,48.9
2:00:00,0.2,799,-200,1.6,555,-200,1327,-200,1320,643,6.7,48.8
3:00:00,0.2,807,-200,1.8,571,46,1305,53,1335,704,7.2,49.0
4:00:00,-200,866,-200,3.6,686,55,1135,48,1405,741,8.0,51.5
5:00:00,0.6,1035,-200,8.4,917,135,882,64,1606,968,9.8,51.5
6:00:00,1.4,1469,-200,27.5,1491,327,555,95,2301,1561,10.5,53.3
7:00:00,4.6,1553,-200,31.0,1575,383,508,120,2423,1779,10.8,55.1
8:00:00,5.5,1513,-200,26.0,1455,366,554,153,2182,1822,10.6,51.8
