nr,i1_legid,i1_rcs_p,i1_rcs_e,i1_dep_1_p,i1_dep_1_e,i1_dep_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_rcf_1_place,i1_dep_2_p,i1_dep_2_e,i1_dep_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_rcf_2_place,i1_dep_3_p,i1_dep_3_e,i1_dep_3_place,i1_rcf_3_p,i1_rcf_3_e,i1_rcf_3_place,i1_dlv_p,i1_dlv_e,i1_hops,i2_legid,i2_rcs_p,i2_rcs_e,i2_dep_1_p,i2_dep_1_e,i2_dep_1_place,i2_rcf_1_p,i2_rcf_1_e,i2_rcf_1_place,i2_dep_2_p,i2_dep_2_e,i2_dep_2_place,i2_rcf_2_p,i2_rcf_2_e,i2_rcf_2_place,i2_dep_3_p,i2_dep_3_e,i2_dep_3_place,i2_rcf_3_p,i2_rcf_3_e,i2_rcf_3_place,i2_dlv_p,i2_dlv_e,i2_hops,i3_legid,i3_rcs_p,i3_rcs_e,i3_dep_1_p,i3_dep_1_e,i3_dep_1_place,i3_rcf_1_p,i3_rcf_1_e,i3_rcf_1_place,i3_dep_2_p,i3_dep_2_e,i3_dep_2_place,i3_rcf_2_p,i3_rcf_2_e,i3_rcf_2_place,i3_dep_3_p,i3_dep_3_e,i3_dep_3_place,i3_rcf_3_p,i3_rcf_3_e,i3_rcf_3_place,i3_dlv_p,i3_dlv_e,i3_hops,o_legid,o_rcs_p,o_rcs_e,o_dep_1_p,o_dep_1_e,o_dep_1_place,o_rcf_1_p,o_rcf_1_e,o_rcf_1_place,o_dep_2_p,o_dep_2_e,o_dep_2_place,o_rcf_2_p,o_rcf_2_e,o_rcf_2_place,o_dep_3_p,o_dep_3_e,o_dep_3_place,o_rcf_3_p,o_rcf_3_e,o_rcf_3_place,o_dlv_p,o_dlv_e,o_hops,legs
282,1989,20680,20496,90,208,113,1130,750,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,253,1,8493,1933,1692,90,301,413,860,490,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,208,1,8319,7036,6912,90,162,113,1105,712,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,949,1,2475,2298,2057,90,318,700,860,517,413,0,0,0,0,0,0,0,0,0,0,0,0,3780,53,1,3
283,11218,1390,1490,315,174,575,800,693,555,0,0,0,0,0,0,0,0,0,0,0,0,1560,636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2795,2498,300,536,555,855,668,815,1040,1230,815,255,169,326,0,0,0,0,0,0,5160,140,2,1
284,9437,164,184,150,107,614,455,181,815,0,0,0,0,0,0,0,0,0,0,0,0,3565,837,1,255,159,38,240,293,476,975,847,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,2164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12001,1209,123,90,1119,815,1220,1044,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,4,1,2
285,2814,74,2,150,164,166,130,130,128,1035,1046,128,575,596,805,0,0,0,0,0,0,4230,1529,2,1668,2516,635,240,2101,128,860,647,805,0,0,0,0,0,0,0,0,0,0,0,0,3960,1617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10552,1260,1160,240,387,805,835,684,128,215,498,128,1210,1479,281,0,0,0,0,0,0,3960,3600,2,2
286,9572,1182,675,90,537,299,820,461,700,1505,1881,700,1240,1023,281,0,0,0,0,0,0,3780,1448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10086,2909,1996,90,945,281,1200,983,700,630,854,700,935,670,538,0,0,0,0,0,0,3780,885,2,1
287,7770,80,55,150,114,281,75,317,366,0,0,0,0,0,0,0,0,0,0,0,0,2880,1,1,12182,446,142,150,408,809,470,587,128,1690,1562,128,125,189,366,0,0,0,0,0,0,4230,1275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841,840,415,240,609,366,400,166,128,90,333,128,809,709,332,0,0,0,0,0,0,3840,20545,2,2
288,11655,900,826,240,304,752,585,691,128,1675,1624,128,905,537,413,0,0,0,0,0,0,3960,346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10233,1913,1692,90,291,413,860,468,700,35,409,700,790,396,635,0,0,0,0,0,0,3780,986,2,1
289,7932,873,316,90,590,403,700,339,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14656,803,405,90,433,700,800,541,635,0,0,0,0,0,0,0,0,0,0,0,0,3780,2970,1,1
290,3475,514,217,90,349,700,1865,1333,431,0,0,0,0,0,0,0,0,0,0,0,0,3780,4466,1,10831,4794,4516,90,317,700,1935,1446,431,0,0,0,0,0,0,0,0,0,0,0,0,3780,1284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,1529,1367,300,395,431,765,561,815,1260,1471,815,750,499,299,0,0,0,0,0,0,3540,940,2,2
291,4693,830,291,240,722,815,265,123,391,0,0,0,0,0,0,0,0,0,0,0,0,5070,3334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384,150,34,150,209,391,80,78,281,0,0,0,0,0,0,0,0,0,0,0,0,2880,40,1,1
292,4663,172,171,135,75,815,280,202,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,1169,1,3976,150,45,135,180,815,285,178,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,162,1,3555,57,28,135,104,815,295,213,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,143,1,7019,955,542,180,564,485,885,753,149,0,0,0,0,0,0,0,0,0,0,0,0,6680,793,1,3
293,9403,4386,1089,240,3495,128,995,926,789,0,0,0,0,0,0,0,0,0,0,0,0,3960,10189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2517,1664,240,1083,789,1050,1286,128,740,522,128,1141,888,485,0,0,0,0,0,0,3960,545,2,1
294,9138,285,111,150,278,727,125,161,128,890,871,128,645,356,411,0,0,0,0,0,0,4230,1852,2,4185,2561,2283,180,406,281,210,143,128,835,1032,128,740,263,411,0,0,0,0,0,0,4140,435,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8108,1544,1397,150,258,411,585,620,128,340,299,128,365,592,472,0,0,0,0,0,0,4230,5546,2,2
295,14348,1862,1292,90,613,485,1250,892,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5947,4059,3732,360,627,700,1000,1072,349,0,0,0,0,0,0,0,0,0,0,0,0,550,5879,1,1
296,4614,1215,220,240,1178,815,265,189,614,0,0,0,0,0,0,0,0,0,0,0,0,5460,5832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9516,7,37,180,90,614,335,270,815,2505,2572,815,555,598,798,0,0,0,0,0,0,5100,1347,2,1
297,855,247,162,150,173,431,775,871,815,0,0,0,0,0,0,0,0,0,0,0,0,3955,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,148,106,240,229,815,290,390,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,2003,1,1
298,2551,84,20,150,152,327,110,108,281,0,0,0,0,0,0,0,0,0,0,0,0,2880,41,1,6911,222,89,150,239,128,110,156,281,0,0,0,0,0,0,0,0,0,0,0,0,4230,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5753,5582,4566,90,1046,281,1200,809,700,675,1062,700,945,838,742,0,0,0,0,0,0,3780,1705,2,2
299,6885,112,40,240,263,128,970,699,456,0,0,0,0,0,0,0,0,0,0,0,0,3960,215,1,6518,68,47,240,219,128,970,722,456,0,0,0,0,0,0,0,0,0,0,0,0,3960,271,1,8520,1311,1063,780,997,349,1434,1283,456,0,0,0,0,0,0,0,0,0,0,0,0,356,834,1,2705,2803,2068,240,942,456,1030,953,128,1985,1951,128,390,269,678,0,0,0,0,0,0,3960,192,2,3
300,4877,184,63,150,212,431,795,496,815,0,0,0,0,0,0,0,0,0,0,0,0,3955,4503,1,5810,163,156,150,102,391,385,120,815,0,0,0,0,0,0,0,0,0,0,0,0,3160,585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9934,2514,1322,240,1374,815,780,674,609,0,0,0,0,0,0,0,0,0,0,0,0,7680,2319,1,2
301,129,439,219,270,422,216,735,671,815,980,1051,815,200,125,663,0,0,0,0,0,0,3900,4661,2,14221,1464,491,540,1475,609,955,720,349,1515,1643,349,708,777,663,0,0,0,0,0,0,402,3206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8346,1443,1360,210,233,663,450,519,500,89,36,500,901,831,815,1325,1396,815,705,633,555,5760,5417,3,2
302,14242,731,296,510,901,144,855,547,349,500,732,349,1308,1157,238,0,0,0,0,0,0,402,1374,2,11004,902,236,240,846,281,295,197,815,1015,1118,815,210,177,238,0,0,0,0,0,0,5700,227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,405,383,240,163,238,1560,1046,349,1676,2257,349,1314,802,441,0,0,0,0,0,0,621,900,2,2
303,3958,1054,278,240,959,815,760,742,609,0,0,0,0,0,0,0,0,0,0,0,0,7680,2503,1,4828,1475,995,300,727,671,1050,821,609,0,0,0,0,0,0,0,0,0,0,0,0,1140,1522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13741,8530,7535,300,1262,609,1055,1295,299,0,0,0,0,0,0,0,0,0,0,0,0,1200,518,1,2
304,316,437,9,300,668,609,830,831,815,800,812,815,300,128,236,0,0,0,0,0,0,5100,2,2,4305,1629,2468,1500,601,371,1000,792,815,2250,2451,815,290,132,236,0,0,0,0,0,0,5100,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13416,522,426,120,156,236,390,144,815,1225,1470,815,830,867,174,0,0,0,0,0,0,5400,2475,2,2
305,3836,10241,8423,90,1848,281,1345,1322,700,185,216,700,955,546,742,0,0,0,0,0,0,3780,776,2,1541,1460,455,90,1035,815,1210,1047,700,375,564,700,945,812,742,0,0,0,0,0,0,3780,1300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052,2924,2073,90,1070,742,665,639,113,0,0,0,0,0,0,0,0,0,0,0,0,3780,335,1,2
306,13981,221,320,240,144,233,1590,4044,128,3840,2771,128,935,831,671,0,0,0,0,0,0,3960,1,2,3454,1245,255,240,1180,815,1020,881,671,0,0,0,0,0,0,0,0,0,0,0,0,4680,346,1,7033,967,232,420,1115,349,1240,1012,671,0,0,0,0,0,0,0,0,0,0,0,0,335,2,1,9571,5025,4902,180,258,671,880,2024,299,0,0,0,0,0,0,0,0,0,0,0,0,6660,1429,1,3
307,3962,214,2,135,301,815,285,185,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,321,1,10101,580,286,120,304,236,90,116,815,590,622,815,295,196,485,0,0,0,0,0,0,5160,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6221,1796,1139,90,689,485,1240,893,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,66,1,2
308,4033,902,200,240,889,815,415,52,576,0,0,0,0,0,0,0,0,0,0,0,0,6060,35042,1,8246,3510,3050,180,581,484,715,1360,149,735,104,149,715,441,576,0,0,0,0,0,0,6840,2115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,3166,2296,240,1057,576,420,258,128,650,822,128,495,257,140,0,0,0,0,0,0,3960,2443,2,2
309,12628,1566,50,240,1759,456,1180,907,349,2800,2970,349,2826,2768,614,0,0,0,0,0,0,384,5,2,11078,1246,204,240,1277,815,265,188,614,0,0,0,0,0,0,0,0,0,0,0,0,5460,7122,1,11064,1174,268,240,1099,815,265,191,614,0,0,0,0,0,0,0,0,0,0,0,0,5460,7125,1,9526,1265,1171,180,211,614,335,196,815,1285,1429,815,385,2263,770,0,0,0,0,0,0,6365,391,2,3
310,9,3742,2769,300,1233,789,1050,1080,128,720,605,128,780,581,349,0,0,0,0,0,0,3960,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606,2208,2288,330,215,349,942,776,671,0,0,0,0,0,0,0,0,0,0,0,0,348,6060,1,1
311,1861,440,239,90,367,308,1040,690,233,0,0,0,0,0,0,0,0,0,0,0,0,3780,710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7870,4720,4406,90,861,233,875,500,699,0,0,0,0,0,0,0,0,0,0,0,0,3780,2373,1,1
312,6397,1937,1519,90,450,700,1240,829,815,0,0,0,0,0,0,0,0,0,0,0,0,3780,94,1,406,1087,107,180,1100,597,1055,998,815,0,0,0,0,0,0,0,0,0,0,0,0,6460,730,1,266,1010,344,150,753,349,350,65,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,246,1,1600,1429,354,90,1105,815,1210,985,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,22,1,3
313,3871,790,38,180,867,391,390,162,815,0,0,0,0,0,0,0,0,0,0,0,0,5295,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10169,1193,124,240,1255,815,995,875,671,0,0,0,0,0,0,0,0,0,0,0,0,4680,7,1,1
314,10087,552,234,120,328,236,90,84,815,585,646,815,290,204,485,0,0,0,0,0,0,5160,182,2,4164,92,61,135,116,815,295,234,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263,1170,799,300,624,485,725,621,798,0,0,0,0,0,0,0,0,0,0,0,0,3960,670,1,2
315,10746,219,181,155,139,134,100,109,281,0,0,0,0,0,0,0,0,0,0,0,0,2880,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12426,779,244,180,663,281,205,140,128,690,771,128,845,688,468,0,0,0,0,0,0,4140,477,2,1
316,3393,4138,358,240,3971,815,1020,899,671,0,0,0,0,0,0,0,0,0,0,0,0,4680,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12249,920,836,180,244,671,930,1004,349,0,0,0,0,0,0,0,0,0,0,0,0,550,5842,1,1
317,9735,292,82,240,387,815,195,255,233,0,0,0,0,0,0,0,0,0,0,0,0,5220,672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7179,3172,2037,90,1183,233,1375,1129,700,1280,2869,700,730,44,789,0,0,0,0,0,0,3780,3541,2,1
318,7447,975,189,300,1049,256,895,854,308,0,0,0,0,0,0,0,0,0,0,0,0,2040,1078,1,9841,13620,13548,360,399,485,845,832,308,0,0,0,0,0,0,0,0,0,0,0,0,1590,51,1,14655,3315,3120,300,462,371,1015,809,308,0,0,0,0,0,0,0,0,0,0,0,0,2820,2889,1,14052,3584,306,90,3282,308,1040,746,233,0,0,0,0,0,0,0,0,0,0,0,0,3780,541,1,3
319,7169,1373,236,150,1268,413,730,688,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,1044,1,9996,672,157,240,693,815,225,195,128,0,0,0,0,0,0,0,0,0,0,0,0,4890,124,1,8130,215,140,150,175,308,620,587,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,808,1,10677,5819,1982,90,3877,128,1220,998,187,0,0,0,0,0,0,0,0,0,0,0,0,3780,4617,1,3
320,9158,1205,262,90,987,456,880,532,700,110,478,700,2315,1410,411,0,0,0,0,0,0,3420,26069,2,5907,2607,1757,90,877,456,905,546,700,90,451,700,2320,1517,411,0,0,0,0,0,0,3420,1640,2,6133,69,132,180,70,727,220,121,128,810,911,128,740,345,411,0,0,0,0,0,0,4140,1958,2,5545,1450,1340,180,238,411,670,756,128,0,0,0,0,0,0,0,0,0,0,0,0,4140,1441,1,3
321,13712,1605,596,300,1264,308,805,652,256,0,0,0,0,0,0,0,0,0,0,0,0,2940,3117,1,9725,209,53,150,116,485,490,324,256,0,0,0,0,0,0,0,0,0,0,0,0,720,537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6077,5360,4384,240,1263,256,1255,944,413,0,0,0,0,0,0,0,0,0,0,0,0,3960,111,1,2
322,219,108,29,240,256,476,975,736,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10767,692,52,240,821,815,290,125,281,0,0,0,0,0,0,0,0,0,0,0,0,5100,77,1,1
323,3057,882,726,90,244,671,815,680,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,1025,1,14524,1756,985,90,796,485,1250,882,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2321,967,546,90,463,700,625,207,174,0,0,0,0,0,0,0,0,0,0,0,0,3780,1811,1,2
324,1218,1494,970,290,731,299,555,643,349,0,0,0,0,0,0,0,0,0,0,0,0,550,3030,1,13034,1388,1320,360,368,441,700,883,349,0,0,0,0,0,0,0,0,0,0,0,0,550,2088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8161,1017,488,150,636,349,50,67,815,775,742,815,810,697,441,0,0,0,0,0,0,5040,5923,2,2
325,2769,263,219,150,144,166,130,206,128,1350,1409,128,635,585,413,0,0,0,0,0,0,4230,150,2,11269,124,42,240,279,128,925,595,413,0,0,0,0,0,0,0,0,0,0,0,0,3960,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690,2237,1817,90,464,413,885,813,700,1125,1182,700,1080,858,113,0,0,0,0,0,0,3780,24,2,2
326,14220,1460,3,480,1848,476,990,746,349,965,1255,349,835,717,520,0,0,0,0,0,0,350,1717,2,1242,6960,5690,1190,2400,411,1065,806,349,720,1153,349,1310,703,520,0,0,0,0,0,0,1175,3275,2,12855,915,528,150,504,349,596,534,520,0,0,0,0,0,0,0,0,0,0,0,0,794,696,1,7283,1783,1630,540,612,520,790,861,349,0,0,0,0,0,0,0,0,0,0,0,0,550,373,1,3
327,7398,4983,4634,240,530,366,390,136,128,280,564,128,935,725,671,0,0,0,0,0,0,3960,13072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088,3979,3691,90,661,671,815,554,700,1045,1149,700,935,690,332,0,0,0,0,0,0,3780,728,2,1
328,680,645,570,180,195,151,840,280,308,1930,2553,308,830,782,690,0,0,0,0,0,0,2940,51,2,666,235,28,180,327,151,660,276,308,2110,2510,308,830,759,690,0,0,0,0,0,0,2940,173,2,7477,395,395,180,120,151,660,258,308,690,1116,308,825,756,690,0,0,0,0,0,0,3000,76,2,1156,1345,1378,300,230,690,750,566,555,155,323,555,415,439,431,0,0,0,0,0,0,1140,7451,2,3
329,3432,2201,1893,90,359,700,1240,1038,281,0,0,0,0,0,0,0,0,0,0,0,0,3780,2758,1,2587,99,42,150,143,391,80,61,281,0,0,0,0,0,0,0,0,0,0,0,0,2880,15543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396,863,314,150,650,281,115,137,128,535,513,128,665,137,567,0,0,0,0,0,0,4140,4096,2,2
330,3830,8343,8086,90,293,671,815,571,700,825,1069,700,1840,1346,308,0,0,0,0,0,0,3780,1239,2,3119,3757,3426,90,704,671,815,525,700,3695,3646,700,1840,1346,308,0,0,0,0,0,0,3780,1118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,1490,1560,300,193,308,770,198,555,45,606,555,2895,429,201,0,0,0,0,0,0,1575,2454,2,2
331,12742,427,287,90,173,561,690,407,700,45,334,700,735,507,187,0,0,0,0,0,0,3780,265,2,1895,9303,6922,90,2402,609,1680,1448,187,0,0,0,0,0,0,0,0,0,0,0,0,3780,515,1,3780,2379,2226,90,222,671,815,589,700,1475,1668,700,740,438,187,0,0,0,0,0,0,3780,912,2,5106,651,342,90,339,187,625,633,349,0,0,0,0,0,0,0,0,0,0,0,0,550,589,1,3
332,9940,675,92,240,764,815,385,250,524,0,0,0,0,0,0,0,0,0,0,0,0,5460,2695,1,11037,85,70,135,88,815,380,230,524,0,0,0,0,0,0,0,0,0,0,0,0,5460,967,1,7619,700,700,180,120,151,660,790,308,450,334,308,805,776,524,0,0,0,0,0,0,1260,80,2,8019,2251,1227,300,1288,524,765,638,144,0,0,0,0,0,0,0,0,0,0,0,0,4080,54582,1,3
333,9405,132,55,150,166,614,455,172,815,0,0,0,0,0,0,0,0,0,0,0,0,3565,876,1,2022,1227,60,180,1360,243,545,382,815,0,0,0,0,0,0,0,0,0,0,0,0,5400,5345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8779,1180,105,90,1105,815,1220,977,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,31,1,2
334,5178,863,154,240,893,391,270,134,815,370,503,815,290,201,485,0,0,0,0,0,0,5160,2917,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11293,654,562,150,195,485,115,35,815,210,277,815,225,204,649,0,0,0,0,0,0,4740,1444,2,1
335,8803,4763,3910,90,883,700,535,170,468,0,0,0,0,0,0,0,0,0,0,0,0,3780,1315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9467,328,285,150,144,468,965,1006,349,0,0,0,0,0,0,0,0,0,0,0,0,385,1050,1,1
336,6469,404,281,240,323,485,150,149,349,0,0,0,0,0,0,0,0,0,0,0,0,550,5343,1,10,3746,2799,300,1207,789,1050,1080,128,720,605,128,780,581,349,0,0,0,0,0,0,3960,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11358,207,172,420,394,349,790,424,484,0,0,0,0,0,0,0,0,0,0,0,0,1265,1791,1,2
337,10978,1305,423,155,96,134,90,176,610,0,0,0,0,0,0,0,0,0,0,0,0,2880,746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,1235,1115,150,219,610,150,144,128,1215,1241,128,705,642,667,0,0,0,0,0,0,4230,6982,2,1
338,14502,1378,1030,90,412,485,1250,883,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,45,1,3846,2377,1537,150,928,787,435,202,128,460,733,128,765,798,700,0,0,0,0,0,0,4230,273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9266,3188,2484,90,732,700,1240,786,281,0,0,0,0,0,0,0,0,0,0,0,0,3780,193,1,2
339,10281,519,587,240,116,366,630,552,134,50,125,134,730,579,609,0,0,0,0,0,0,4140,385,2,10337,639,339,360,620,485,750,584,609,0,0,0,0,0,0,0,0,0,0,0,0,1140,1766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1543,1207,300,575,609,825,684,815,1045,1198,815,760,555,579,0,0,0,0,0,0,5160,8541,2,2
340,13534,5,41,300,227,476,1005,825,671,0,0,0,0,0,0,0,0,0,0,0,0,1200,771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,1550,845,300,957,671,1220,1338,476,235,117,476,535,345,555,2975,3168,555,870,652,341,1620,318,3,1
341,9867,149,65,135,154,815,390,580,770,0,0,0,0,0,0,0,0,0,0,0,0,8990,247,1,2673,3751,2953,240,978,456,1030,796,128,810,1057,128,380,132,770,0,0,0,0,0,0,3960,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,771,259,240,708,770,385,113,128,180,453,128,750,521,798,0,0,0,0,0,0,3960,100,2,2
342,5463,242,89,1500,1593,371,1000,885,815,1510,1743,815,400,1373,515,0,0,0,0,0,0,5280,1228,2,166,1433,1110,300,555,609,820,769,815,1265,1330,815,180,35,515,0,0,0,0,0,0,5280,1503,2,853,419,75,300,577,609,825,725,815,1035,1120,815,540,368,515,0,0,0,0,0,0,5280,1394,2,3872,359,326,150,118,515,765,898,349,605,494,349,1055,1022,597,0,0,0,0,0,0,350,850,2,3
343,3007,205,138,120,121,727,210,194,485,0,0,0,0,0,0,0,0,0,0,0,0,2880,960,1,11329,245,2,300,631,798,695,509,485,0,0,0,0,0,0,0,0,0,0,0,0,3960,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7309,953,176,180,928,485,885,670,149,0,0,0,0,0,0,0,0,0,0,0,0,6680,794,1,2
